brand,store_id,city,state,postal_code,zcta_candidate,latitude,longitude
O'Reilly Auto Parts,d5ff2b53-a106-49fb-bd6e-14aa4678c78b,Lynnwood,WA,98037,98037,47.847286224365234,-122.29501342773438
O'Reilly Auto Parts,59b1e532-40ab-4e1b-9585-33fa29ee8d40,Lynnwood,WA,98087,98087,47.84907913208008,-122.23844909667969
O'Reilly Auto Parts,7428ebf3-ce00-46ba-9848-25e773e2fb56,Maple Valley,WA,98038,98038,47.392784118652344,-122.04509735107422
O'Reilly Auto Parts,9fb9178b-a28c-4263-a50c-725d42eefdc9,Marysville,WA,98270,98270,48.06370544433594,-122.17744445800781
O'Reilly Auto Parts,a422c4e2-b969-47ff-bcf9-058472860969,Marysville,WA,98270,98270,48.05283737182617,-122.14165496826172
O'Reilly Auto Parts,295e83c2-df97-449f-a5ae-b381ebdb74e2,Mill Creek,WA,98012,98012,47.876895904541016,-122.1878662109375
O'Reilly Auto Parts,c4a2519d-6fa1-4dd3-8654-41ea23358dd7,Monroe,WA,98272,98272,47.86070251464844,-121.97506713867188
O'Reilly Auto Parts,f7e4ca4a-1d72-43a7-b410-456fde48cf75,Moses Lake,WA,98837,98837,47.140174865722656,-119.27886199951172
O'Reilly Auto Parts,d10a38c2-c9bd-4208-9e09-0d3ab0d4c1a6,Mountlake Terrace,WA,98043,98043,47.80767822265625,-122.2915267944336
O'Reilly Auto Parts,e3e1336c-56f0-4be1-a029-c362981b2c72,Mt Vernon,WA,98273,98273,48.436431884765625,-122.33558654785156
O'Reilly Auto Parts,0dfc5a4d-01e6-4169-aa8b-5f4c74ed925a,Nine Mile Falls,WA,99026,99026,47.81538009643555,-117.58006286621094
O'Reilly Auto Parts,84c692c6-1501-4dfc-bdbc-8396546ae04b,North Bend,WA,98045,98045,47.488773345947266,-121.79167175292969
O'Reilly Auto Parts,9db6e06e-7afe-4cc0-9673-aa2fd1c23dd7,Oak Harbor,WA,98277,98277,48.29415512084961,-122.65747833251953
O'Reilly Auto Parts,41cca950-ddeb-4094-b443-f9ab568add70,Olympia,WA,98502,98502,47.03767395019531,-122.93975067138672
O'Reilly Auto Parts,27d0efaf-8845-4c54-bbf6-691937ba35ce,Omak,WA,98841,98841,48.41875457763672,-119.50724029541016
O'Reilly Auto Parts,b44d0f71-7d2b-4efa-94a1-1b1126c74e77,Orting,WA,98360,98360,47.0998649597168,-122.20927429199219
O'Reilly Auto Parts,f891bda3-08be-4ca6-94e3-b9a06d1c229c,Othello,WA,99344,99344,46.82577896118164,-119.15007019042969
O'Reilly Auto Parts,d12c0761-2824-4fa8-8a04-e37b05489c64,Pasco,WA,99301,99301,46.2361946105957,-119.11783599853516
O'Reilly Auto Parts,1bcdb4fb-0a9a-4ba3-8bbc-d752a9bf7ddb,Pasco,WA,99301,99301,46.276695251464844,-119.18537139892578
O'Reilly Auto Parts,58d64477-511b-4858-9f37-6e35ae5f2273,Port Angeles,WA,98362,98362,48.10710906982422,-123.40166473388672
O'Reilly Auto Parts,ee0bc662-6d90-4265-91e2-ee0524323973,Port Orchard,WA,98366,98366,47.519100189208984,-122.62984466552734
O'Reilly Auto Parts,c640c285-b420-4a81-953b-2678ca4eefb4,Port Townsend,WA,98368,98368,48.10954284667969,-122.7713623046875
O'Reilly Auto Parts,c466a1d9-462f-47c2-8338-5d0091efa600,Poulsbo,WA,98370,98370,47.74337387084961,-122.63811492919922
O'Reilly Auto Parts,c6593a9c-b9a5-435f-89a9-e99fe651a57a,Prosser,WA,99350,99350,46.21338653564453,-119.781982421875
O'Reilly Auto Parts,c0da2666-8ac4-4d42-8b15-dbac2501ed28,Pullman,WA,99163,99163,46.71501922607422,-117.18031311035156
O'Reilly Auto Parts,8fd73334-f20c-4595-860c-3921cb548bb9,Puyallup,WA,98371,98371,47.20769500732422,-122.31327819824219
O'Reilly Auto Parts,03930f73-f495-4712-a1a7-f534871bd581,Puyallup,WA,98372,98372,47.191410064697266,-122.27586364746094
O'Reilly Auto Parts,c2732c95-200f-4075-a801-4cbd70c3a817,Puyallup,WA,98373,98373,47.15523910522461,-122.35885620117188
O'Reilly Auto Parts,716bd5f1-e1b3-4be0-a5b6-7a898fa0a46a,Puyallup,WA,98373,98373,47.144596099853516,-122.29334259033203
O'Reilly Auto Parts,49438be5-4bd0-4715-9098-4f0109cc42ef,Puyallup,WA,98375,98375,47.08565139770508,-122.29373931884766
O'Reilly Auto Parts,e8126a23-91ec-45dd-a380-4e6b7cf4bf28,Puyallup,WA,98375,98375,47.108402252197266,-122.29400634765625
O'Reilly Auto Parts,dcfffb58-3bd0-411b-9551-ee73f4ab194e,Puyallup,WA,98446,98446,47.09733200073242,-122.35882568359375
O'Reilly Auto Parts,de4d6a5a-edfb-4d23-bc40-08f274221237,Quincy,WA,98848,98848,47.233367919921875,-119.85108184814453
O'Reilly Auto Parts,eecb81a1-bbb5-41d8-a527-d32ef23b53c3,Redmond,WA,98052,98052,47.67152786254883,-122.11249542236328
O'Reilly Auto Parts,63a3ffc8-093f-4081-96f2-62c576732ff3,Redmond,WA,98052,98052,47.63241195678711,-122.14097595214844
O'Reilly Auto Parts,5e3ea8f4-2736-4cf0-81f5-42db0a84965a,Renton,WA,98055,98055,47.44455337524414,-122.19619750976563
O'Reilly Auto Parts,09730c0a-811f-46e4-856a-5fd31ef920bc,Renton,WA,98056,98056,47.503875732421875,-122.17626953125
O'Reilly Auto Parts,ba7f48af-bfb0-4121-b33d-7bd0522b8585,Renton,WA,98057,98057,47.47932052612305,-122.21746826171875
O'Reilly Auto Parts,5c4c3f1d-623a-4c29-84d9-38a28bc8454f,Renton,WA,98058,98058,47.4443473815918,-122.15110778808594
O'Reilly Auto Parts,ba4959c4-a43a-4727-b6b2-63849b50136e,Renton,WA,98059,98059,47.488792419433594,-122.16055297851563
O'Reilly Auto Parts,1d22065e-cb0d-42de-a7f9-79b0540d4db8,Richland,WA,99354,99354,46.28645706176758,-119.27894592285156
O'Reilly Auto Parts,347edc14-c24a-4733-965b-4f10f9648b91,Richland,WA,99354,99354,46.29975509643555,-119.28094482421875
O'Reilly Auto Parts,56174a34-d8f7-452f-91b4-7e174bb888d2,Seattle,WA,98105,98105,47.66170120239258,-122.2973861694336
O'Reilly Auto Parts,1d7126c0-93f9-4c6b-9403-d5d969e37abe,Seattle,WA,98106,98106,47.51670837402344,-122.35684204101563
O'Reilly Auto Parts,dfac6546-70c8-4ed6-a2a0-ceb9f72c5708,Seattle,WA,98107,98107,47.666866302490234,-122.37590789794922
O'Reilly Auto Parts,d7c10a17-b509-4528-8d47-91c289eebc48,Seattle,WA,98125,98125,47.72169494628906,-122.29458618164063
O'Reilly Auto Parts,dc5a37df-d41b-4958-ab47-17a7173029ee,Seattle,WA,98133,98133,47.73293685913086,-122.34481811523438
O'Reilly Auto Parts,0d9dce9e-c52a-48b5-9174-5ffe7d8ba5e7,Seattle,WA,98133,98133,47.70478439331055,-122.34516906738281
O'Reilly Auto Parts,ec98a96f-80ef-43e9-ba3e-82cdcd19aa28,Seattle,WA,98144,98144,47.57807540893555,-122.29834747314453
O'Reilly Auto Parts,fa12791c-f5d3-46c4-9c6e-ad2c6a45a2f8,Sedro-Woolley,WA,98284,98284,48.50669860839844,-122.24896240234375
O'Reilly Auto Parts,e10efc49-0e31-45a1-b231-fb9eb78220bc,Selah,WA,98942,98942,46.659828186035156,-120.52413177490234
O'Reilly Auto Parts,d6087d0b-5188-4291-a39f-c1e78320bd4b,Sequim,WA,98382,98382,48.07853698730469,-123.1306381225586
O'Reilly Auto Parts,62d66603-2ee7-46fe-bbbc-eee6795708ec,Shelton,WA,98584,98584,47.23114776611328,-123.12097930908203
O'Reilly Auto Parts,17ae2615-fe28-47aa-9dee-68545d837819,Shoreline,WA,98155,98155,47.77634048461914,-122.31249237060547
O'Reilly Auto Parts,319249b5-5b48-4a99-8cb3-4a54a68fc4f5,Shoreline,WA,98133,98133,47.760284423828125,-122.34651947021484
O'Reilly Auto Parts,bfdc25f6-0835-4849-9bdb-ed676c41c73f,Silverdale,WA,98383,98383,47.65428161621094,-122.6891860961914
O'Reilly Auto Parts,e110c049-5d2f-4860-b1e2-3554e03c3d16,Snohomish,WA,98290,98290,47.928367614746094,-122.09793090820313
O'Reilly Auto Parts,a9d050c3-9859-44dd-bcd8-bdffc4a0d7d0,Snohomish,WA,98296,98296,47.838111877441406,-122.12555694580078
O'Reilly Auto Parts,dc38bab5-790d-486d-b3a3-4aed5f43ee59,Spanaway,WA,98387,98387,47.05670928955078,-122.40084838867188
O'Reilly Auto Parts,69495923-9fda-4672-ad7a-abe5307640ff,Spokane,WA,99205,99205,47.708614349365234,-117.43546295166016
O'Reilly Auto Parts,8d408b9d-96aa-4b81-afc9-8e6544ada289,Spokane,WA,99207,99207,47.68096160888672,-117.41077423095703
O'Reilly Auto Parts,63efa13a-55bb-480b-93e8-2528d2daa595,Spokane,WA,99208,99208,47.71398162841797,-117.40919494628906
O'Reilly Auto Parts,b23a271f-158f-4fa9-9947-b611fe2eb43d,Spokane,WA,99208,99208,47.71524429321289,-117.36505889892578
O'Reilly Auto Parts,84475973-f313-4ad5-918c-0164cf6cadc5,Spokane,WA,99212,99212,47.656978607177734,-117.34098052978516
O'Reilly Auto Parts,adae9424-9d15-4d28-9f2b-47b31fab33cb,Spokane,WA,99218,99218,47.736934661865234,-117.41079711914063
O'Reilly Auto Parts,7ec8807b-b4ae-4b70-9ea0-989eabc96937,Spokane,WA,99223,99223,47.627445220947266,-117.3716812133789
O'Reilly Auto Parts,458eff4a-64d0-4216-94ee-6de7d20c6fd4,Spokane,WA,99224,99224,47.6435432434082,-117.55338287353516
O'Reilly Auto Parts,22b19ad6-6f61-440e-a565-21b80418a429,Spokane Valley,WA,99206,99206,47.65752410888672,-117.2513427734375
O'Reilly Auto Parts,5aa9f497-5bce-4b64-a33e-e5875f44e85f,Spokane Valley,WA,99212,99212,47.67714309692383,-117.28211975097656
O'Reilly Auto Parts,85c38d36-c6b6-45c1-a2ba-a96ba45ccca7,Spokane Valley,WA,99216,99216,47.65764617919922,-117.20783996582031
O'Reilly Auto Parts,ca0c4d15-b99f-468e-8335-7ffa0781362b,Stanwood,WA,98292,98292,48.238441467285156,-122.32706451416016
O'Reilly Auto Parts,cc25c16a-28bf-473c-a813-12d12ab2e424,Sultan,WA,98294,98294,47.86289978027344,-121.80687713623047
O'Reilly Auto Parts,54a1ef2d-e4f7-4f8e-ad6f-0f257cb014c5,Sumner,WA,98390,98390,47.19662857055664,-122.207763671875
O'Reilly Auto Parts,b6fcfdc0-980a-4cf9-b945-f51d3c488f8f,Sunnyside,WA,98944,98944,46.3237190246582,-119.99250030517578
O'Reilly Auto Parts,07196770-6274-4303-a547-dcc37785fdd0,Tacoma,WA,98404,98404,47.19093322753906,-122.40812683105469
O'Reilly Auto Parts,b4b55120-7f68-4f6b-bbb9-5f21839e6825,Tacoma,WA,98406,98406,47.255218505859375,-122.52027893066406
O'Reilly Auto Parts,f67ce9e5-3635-4242-8e2c-65939649eb2d,Tacoma,WA,98406,98406,47.25550842285156,-122.47408294677734
O'Reilly Auto Parts,0d12f8be-0464-4aff-a4ca-8260a40c1ff9,Tacoma,WA,98408,98408,47.20599365234375,-122.43360900878906
O'Reilly Auto Parts,607c524a-36fe-4643-9c20-29e4d609a6b9,Tacoma,WA,98409,98409,47.222312927246094,-122.47610473632813
O'Reilly Auto Parts,25f30ae8-668f-4d81-9b01-454761b30cb7,Tacoma,WA,98444,98444,47.12080764770508,-122.43708038330078
O'Reilly Auto Parts,67c7eab6-2060-4adc-a8ec-b2638e4074f2,Tacoma,WA,98444,98444,47.166873931884766,-122.4349365234375
O'Reilly Auto Parts,06b8b95e-1956-4c17-8c49-9e761d8cda29,Toppenish,WA,98948,98948,46.374549865722656,-120.3133773803711
O'Reilly Auto Parts,912f7b9e-8739-4771-a380-41f386a6944f,Tumwater,WA,98501,98501,47.001380920410156,-122.90992736816406
O'Reilly Auto Parts,e853d243-67c2-4d8d-b1ce-3d26debda80b,Vancouver,WA,98661,98661,45.64384460449219,-122.5990219116211
O'Reilly Auto Parts,7847c63e-1948-4d6e-b81f-ca1d8e0b83f1,Vancouver,WA,98662,98662,45.67488098144531,-122.55316925048828
O'Reilly Auto Parts,21eeff69-ca1e-4520-8f91-4c65fb79e5e8,Vancouver,WA,98665,98665,45.67291259765625,-122.66373443603516
O'Reilly Auto Parts,9830e207-db52-4cc1-aabf-5a7c50633fe2,Vancouver,WA,98684,98684,45.62247848510742,-122.50483703613281
O'Reilly Auto Parts,b30adf7f-57fb-4beb-93d2-ae7edb49a246,Vancouver,WA,98684,98684,45.620994567871094,-122.55072784423828
O'Reilly Auto Parts,ea441323-de16-402d-95cb-e4ca1cbf0a62,Vancouver,WA,98661,98661,45.6436882019043,-122.60431671142578
O'Reilly Auto Parts,cf098f80-fa9f-45e5-80a3-74f31a7f84ed,Walla Walla,WA,99362,99362,46.06098175048828,-118.34756469726563
O'Reilly Auto Parts,ea7d9585-eb66-42a2-9948-319ff6c6edaa,Wapato,WA,98951,98951,46.44813919067383,-120.4289779663086
O'Reilly Auto Parts,cab52a84-76b6-4a6c-a527-bc3b77eb7170,Wenatchee,WA,98801,98801,47.4357795715332,-120.32315826416016
O'Reilly Auto Parts,cfcfbdef-846b-47ea-886c-04d8c04a961b,Woodinville,WA,98072,98072,47.75474166870117,-122.161376953125
O'Reilly Auto Parts,74356f5b-de5b-4148-90a0-19d3ee574e7e,Woodinville,WA,98072,98072,47.75578689575195,-122.14984130859375
O'Reilly Auto Parts,1a481d8e-f3a0-46c4-b19b-b71e249554bd,Woodland,WA,98674,98674,45.92658996582031,-122.76116943359375
O'Reilly Auto Parts,ce238d43-1fe9-4fc4-90fd-b7e5dbfa7b1b,Yakima,WA,98901,98901,46.58738708496094,-120.49853515625
O'Reilly Auto Parts,fe8bfab6-1776-4d41-a91c-4110051cb90f,Yakima,WA,98901,98901,46.58494186401367,-120.4805679321289
O'Reilly Auto Parts,cb453257-c644-4718-ba9c-68d1894f9c88,Yakima,WA,98902,98902,46.604103088378906,-120.51717376708984
O'Reilly Auto Parts,4c3f2db9-b5c6-4bef-a6dc-1a4b139fe0dc,Yakima,WA,98908,98908,46.58515930175781,-120.56243896484375
O'Reilly Auto Parts,c4c10dd3-c46a-4c59-b78e-57b3ce373b21,Yakima,WA,98908,98908,46.62099838256836,-120.56258392333984
O'Reilly Auto Parts,0a5db598-0236-4339-8664-3c201fe487e9,Yelm,WA,98597,98597,46.87269592285156,-122.65534210205078
O'Reilly Auto Parts,cafe0f1f-a006-456d-8a95-bc5da1a4e2ae,Yelm,WA,98597,98597,46.937408447265625,-122.59568786621094
