"region","field_id","label","anchor_field","pilot_category","facility_type","facility_id","facility_name","operator","office_tag","street_address","city","state","postal_code","latitude","longitude","source","source_date","license_status","rights_status","review_status","review_reason","claim_boundary"
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:5001430218","Injury Lawyer Scott DeSalvo","","lawyer","200 North LaSalle Street 2675","Chicago","IL","60601","41.8861197","-87.6329999","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:5159471279","Theisen & Roche  Ltd.","","lawyer","105 West Madison Street 700","Chicago","IL","60602","41.8818088","-87.6311557","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:5472138415","Anderson & Boback","","lawyer","20 North Clark Street Suite 3300","Chicago","IL","60602","41.8823111","-87.6310739","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:5563243637","Michael J. Brennan","","lawyer","77 West Washington Street 705","Chicago","IL","60602","41.8829378","-87.6307199","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:7132459093","Driver Defense Team","","lawyer","53 West Jackson Boulevard 1401","Chicago","IL","60604","41.877632","-87.6294823","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:7144764878","Michael C. Craven","","lawyer","333 West Upper Wacker Drive 1700","Chicago","IL","60606","41.8860208","-87.6360784","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:7190157232","North Suburban Legal Services LLC","","lawyer","321 North Clark Street 500","Chicago","IL","60654","41.8882397","-87.6305119","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:7662839838","Ansari & Shapiro  LLC","","lawyer","211 West Wacker Drive","Chicago","IL","60606","41.8865753","-87.6346264","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:9176821806","Rosenfeld Injury Lawyers LLC","","lawyer","225 West Wacker Drive 1660","Chicago","IL","60606","41.8865174","-87.6351576","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:9583204671","Goldman & Associates","","lawyer","180 North LaSalle Street 3650","Chicago","IL","60601","41.8854812","-87.6329558","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:9613380876","Lamber Goodnow Injury Lawyers Chicago","","lawyer","141 West Jackson Boulevard 4219","Chicago","IL","60604","41.8778832","-87.6323243","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:9909519889","Drake & Collopy  P.C","","lawyer","20 North Clark Street 3300","Chicago","IL","60602","41.8821962","-87.6311558","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:10098762231","Morgan & Morgan","","lawyer","55 East Monroe Street Suite 3800","Chicago","IL","60603","41.8803275","-87.6256531","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:10698749823","Law Offices of Vadim A. Glozman","","lawyer","53 West Jackson Boulevard 1128","Chicago","IL","60604","41.8779159","-87.6254038","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","accounting","legal_accounting_notary","osm:node:10921223334","Cendrowski Corporate Advisors","","accountant","161 North Clark Street Suite 1600","Chicago","IL","60601","41.8840655","-87.6331462","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","exclude","accounting_backoffice_or_platform_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11034090064","Sterling Hughes  LLC","","lawyer","22 West Washington Street FL 15 #002","Chicago","IL","60602","41.8834408","-87.628579","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11162220548","Latimer LeVay Fyock LLC","","lawyer","","","","","41.8805373","-87.6297694","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11340601375","Ktenas Injury Attorneys","","lawyer","401 South LaSalle Street","Chicago","IL","60605","41.8765871","-87.6313886","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11350154382","Salvi  Schostok & Pritchard P.C.","","lawyer","161 North Clark Street 4700","Chicago","IL","60601","41.8850299","-87.6306045","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11443081182","HKM Employment Attorneys LLP","","lawyer","211 W. Wacker Drive Suite 500","Chicago","IL","60606","41.883468","-87.6332183","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11655558228","Lane Brown  LLC","","lawyer","230 West Monroe Street Ste 1900","Chicago","IL","60606","41.8809005","-87.6348796","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:11699770272","Cheronis & Parente LLC","","lawyer","140 South Dearborn Street 404","Chicago","IL","60603","41.879789","-87.6296769","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12107242208","Shindler & Shindler","","lawyer","600 West Van Buren Street 100","Chicago","IL","60607","41.8782805","-87.6428563","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12185429898","1818","","lawyer","200 West Monroe Street Suite 2025","Chicago","IL","60606","41.8809416","-87.6348374","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12199230966","DJC Law","","lawyer","140 South Dearborn Street 1610","Chicago","IL","60603","41.8796752","-87.6296454","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12296073853","Business Law Group  LLC","","lawyer","325 West Ohio Street","Chicago","IL","60654","41.8921531","-87.6364952","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12356680258","Law Offices of Mitch Furman","","lawyer","77 West Wacker Drive 4500","Chicago","IL","60601","41.8864903","-87.6306389","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:12723368696","Law Offices of David L. Freidberg  P.C.","David Freidberg","lawyer","70 West Madison Street 1450","Chicago","IL","60602","41.8822485","-87.6301555","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13016343527","Greenberg Traurig LLP","","lawyer","360 North Green Street 1300","Chicago","IL","60607","41.8887088","-87.6491699","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13639620138","McDevitt & Cobb - Chicago Car Accident & Personal Injury Attorneys","","lawyer","121 W Wacker Dr","Chicago","IL","60601","41.886689","-87.6320514","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13738291026","G. Dowd Law LLC","","lawyer","181 West Madison Street 47th Floor","Chicago","IL","60602","41.8817876","-87.6334519","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13891233103","HSD Immigration Lawyer","","lawyer","110 North Wacker Drive 2500","Chicago","IL","60606","41.8837152","-87.6374026","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13961007868","Smith LaCien LLP Trial Lawyers","","lawyer","70 West Madison Street 2250","Chicago","IL","60602","41.8822767","-87.6300957","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:13976132995","Gill Ports Hoste LLC","","lawyer","321 North Clark Street 930","Chicago","IL","60654","41.888319","-87.6306011","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:14000866421","Meyers & Flowers","","lawyer","225 West Wacker Dr #1515","Chicago","IL","60606","41.8867682","-87.6352525","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"chicago","loop-river-north","Loop / River North field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:way:147398353","Brownstone Law","","lawyer","201 West Lake Street #307","Chicago","IL","60606","41.88553644","-87.63410338","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","accounting","legal_accounting_notary","osm:node:3729974671","","","accountant","","","","","32.7451806","-97.0037442","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","exclude","unnamed_office_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","accounting","legal_accounting_notary","osm:node:3729974674","Gail Willis Certified Public Accountant","","accountant","","","","","32.7452543","-97.0039699","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","legal","legal_accounting_notary","osm:node:8811710975","Jim Ross Law Group  P.C.","","lawyer","2221 E Lamar Blvd  #800","Arlington","TX","76006","32.7622779","-97.0702548","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","legal","legal_accounting_notary","osm:node:9270143240","Law Office of Juan Tijerina","","lawyer","1714 South Cooper Street","Arlington","TX","76010","32.717419","-97.1150766","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","legal","legal_accounting_notary","osm:node:9652260533","Curnutt and Hafer Attorneys","","lawyer","301 West Abram Street","Arlington","TX","76010","32.7358505","-97.1097999","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"dallas","arlington-grand-prairie","Arlington / Grand Prairie field","midcities_power_event_field","legal","legal_accounting_notary","osm:node:9676353963","Michael Parum Attorney At Law","","lawyer","2306 Oak Ln  #105","Grand Prairie","TX","75051","32.7109022","-97.0045262","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:933320767","Maple Immigration Service","","lawyer","","","","","34.0585896","-118.2377849","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","address_tag_incomplete","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:2542462531","Fisher & Talwar: Los Angeles Car Accident & Eminent Domain Attorneys","","lawyer","801 S Grand Ave  11th Fl","Los Angeles","","90017","34.0457316","-118.2583612","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","accounting","legal_accounting_notary","osm:node:4209682189","Zamora Service","","accountant","229 East 7th Street","Los Angeles","CA","90014","34.0427296","-118.2494159","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:4564006196","Labor Law Office  APC","","lawyer","529 South Broadway Suite 4045","Los Angeles","CA","90013","34.0474998","-118.251569","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","accounting","legal_accounting_notary","osm:node:5580060297","QB Cure Accounting  Bookkeeping & QuickBooks Services","","accountant","10568 W. Pico Blvd","Los Angeles","CA","90064","34.0404044","-118.3127654","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:5663126054","Miranda Rights Law Firm","","lawyer","445 Figueroa Street","Los Angeles","CA","90071","34.0530986","-118.2573996","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:6012500485","Ghozland Law Firm","","lawyer","626 Wilshire Blvd 1170","Los Angeles","CA","90017","34.0482839","-118.2569578","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
"los_angeles","downtown-koreatown-midwilshire","Downtown LA / Koreatown / Mid-Wilshire field","urban_core_mixed_service_field","legal","legal_accounting_notary","osm:node:6062633011","West coast trial lawyers","","lawyer","350 South Grand Avenue Suite 3325","Los Angeles","CA","90071","34.0514279","-118.2516269","OpenStreetMap Overpass API","2026-08-16","open","ODbL; attribution and share-alike required","packet_ready","public_facing_structured_professional_service_candidate","Local professional-service footprint only; not professional quality, clientele, income, credit, risk, legal status, demand, catchment, or individual behavior."
