target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357526773,Addison Post Office,,,Addison,WV,,38.8861430,-82.1465118,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:610645648,Man Post Office,,,Man,WV,,37.7436725,-81.8724647,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534483,Mannington Post Office,,,Mannington,WV,,39.5307576,-80.3432036,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:712675774,Marlinton Post Office,,,Marlinton,WV,,38.2214998,-80.0933728,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1021211057,Marmet Post Office,,,Marmet,WV,,38.2460278,-81.5679483,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:4792480874,Masontown Post Office,,,Masontown,WV,,39.5526104,-79.7974402,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535049,Mathias Post Office,,,Mathias,WV,,38.8765846,-78.8657995,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529282,Matoaka Post Office,,,Matoaka,WV,,37.4195560,-81.2435419,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1428009228,Maxwelton Post Office,,,Maxwelton,WV,,37.8632496,-80.4105308,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:660828123,Maybeury Post Office,,,Maybeury,WV,,37.3688431,-81.3680692,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537004,Maysel Post Office,,,Maysel,WV,,38.4859334,-81.1092767,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1158054461,Maysville Post Ofice,,,Maysville Post Ofice,WV,,39.1076406,-79.1519418,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:801975016,McGraws Post Office,,,McGraws,WV,,37.6712815,-81.4648028,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356533572,McMechen Post Office,,,McMechen,WV,,39.9892404,-80.7292494,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529249,Meadow Creek Post Office,,,Meadow Creek,WV,,37.8064506,-80.9214150,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534917,Meadowbrook Post Office,,,Meadowbrook,WV,,39.3484212,-80.3161989,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534485,Metz Post Office,,,Metz,WV,,39.5792496,-80.3684163,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1395050695,Miami Post Office,,,Miami,WV,,38.1515417,-81.4477022,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:357528874,Middleport Post Office,,,Middleport,WV,,39.0015240,-82.0485992,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1304043983,Midkiff Post Office,,,Midkiff,WV,,38.1761362,-82.1765734,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356538230,Midway Post Office,,,Midway,WV,,37.7144193,-81.2379874,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:787639945,Mill Creek Post Office,,,Mill Creek,WV,,38.7292748,-79.9720416,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535838,Mill Point Post Office,,,Mill Point,WV,,38.1537307,-80.1822915,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532759,Millstone Post Office,,,Millstone,WV,,38.8017566,-81.0970568,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535610,Millville Post Office,,,Millville,WV,,39.2945456,-77.7841604,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:478087297,Millwood Post Office,,,Millwood,WV,,38.8980121,-81.8342622,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1391621374,Milton United States Postal Service,,,Milton Postal Service,WV,,38.4345631,-82.1359700,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:396808207,Mineral Wells Post Office,,,Mineral Wells,WV,,39.1831390,-81.5194532,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532845,Minnora Post Office,,,Minnora,WV,,38.7092596,-81.0984454,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532985,Moatsville Post Office,,,Moatsville,WV,,39.2106543,-79.9334095,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529285,Montcalm Post Office,,,Montcalm,WV,,37.3520609,-81.2523216,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535219,Monterville Post Office,,,Monterville,WV,,38.5576116,-80.0989596,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:838827562,USPS Moundsville,,,Moundsville,WV,,39.9219145,-80.7387049,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529965,Mount Alto Post Office,,,Mount Alto,WV,,38.8658698,-81.8822137,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356538018,Mount Gay Post Office,,,Mount Gay,WV,,37.8470477,-82.0131813,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529165,Mount Hope Post Office,,,Mount Hope,WV,,37.8948219,-81.1653189,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536902,Mount Lookout Post Office,,,Mount Lookout,WV,,38.1678887,-80.9106533,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536904,Mount Nebo Post Office,,,Mount Nebo,WV,,38.2003500,-80.8515264,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356533105,Mount Storm Post Office,,,Mount Storm,WV,,39.2773263,-79.2414281,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532768,Mount Zion Post Office,,,Mount Zion,WV,,38.8623099,-81.1226133,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531515,Mountain Post Office,,,Mountain,WV,,39.3556354,-80.9109408,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:2687661953,Mountain State Pack & Ship,,,Mountain State Pack & Ship,WV,,39.3007960,-80.2770293,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531033,Munday Post Office,,,Munday,WV,,39.0061871,-81.2062268,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537164,Myra Post Office,,,Myra,WV,,38.2217586,-82.1123595,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1197870684,Nallen Post Office,,,Nallen,WV,,38.1064851,-80.8798912,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:12729544049,Naoma Post Office,,,Naoma,WV,,37.8665863,-81.4869169,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536318,Naugatuck Post Office,,,Naugatuck,WV,,37.7912094,-82.3468103,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537008,Nebo Post Office,,,Nebo,WV,,38.6348181,-81.0423313,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537213,Nellis Post Office,,,Nellis,WV,,38.1504620,-81.7426938,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529287,Nemours Post Office,,,Nemours,WV,,37.3028943,-81.3048227,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529198,Neola Post Office,,,Neola,WV,,37.9658585,-80.1302747,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536911,Nettie Post Office,,,Nettie,WV,,38.2243249,-80.6859268,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1197860393,Nettie Post Office,,,Nettie,WV,,38.2242933,-80.6860439,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534409,New Creek Post Office,,,New Creek,WV,,39.3740013,-79.0285621,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:828913101,New Cumberland Post Office,,,New Cumberland,WV,,40.4959684,-80.6056997,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356527714,New Manchester Post Office,,,New Manchester,WV,,40.5314547,-80.5789600,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356534111,New Martinsville Post Office,,,New Martinsville,WV,,39.6409466,-80.8658796,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531996,New Milton Post Office,,,New Milton,WV,,39.2311974,-80.6831569,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1482927360,New Richmond Post Office,,,New Richmond,WV,,37.5699464,-81.4861810,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356530950,Newark Post Office,,,Newark,WV,,39.1170228,-81.3987306,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532180,Newberne Post Office,,,Newberne,WV,,39.0439756,-80.8934391,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356527717,Newell Post Office,,,Newell,WV,,40.6186689,-80.6025475,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356531770,Newhall Post Office,,,Newhall,WV,,37.2652465,-81.6190085,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536731,Newton Post Office,,,Newton,WV,,38.5887072,-81.1870588,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532852,Nicut Post Office,,,Nicut,WV,,38.7137046,-81.0223315,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529251,Nimitz Post Office,,,Nimitz,WV,,37.6453965,-80.9606452,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:617641231,Nitro Post Office,,,Nitro,WV,,38.4219682,-81.8391264,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356532769,Nobe Post Office,,,Nobe,WV,,38.9848076,-81.0359436,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536321,Nolan Post Office,,,Nolan,WV,,37.7403774,-82.3304204,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:965318242,Normantown Post Office,,,Normantown,WV,,38.8508271,-80.9359920,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356536322,North Matewan Post Office,,,North Matewan,WV,,37.6281796,-82.1486617,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:634322872,North Parkersburg Station 26104,,,North Parkersburg Station 26104,WV,,39.2870902,-81.5318009,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356537095,North Spring Post Office,,,North Spring,WV,,37.5684434,-81.8256715,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:661302381,Northfork Post Office,,,Northfork,WV,,37.4146152,-81.4342490,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535143,Norton Post Office,,,Norton,WV,,38.9381600,-79.9617409,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:943065837,Nutter Fort Post Office,,,Nutter Fort,WV,,39.2614754,-80.3222849,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356529159,Oak Hill Post Office,,,Oak Hill,WV,,37.9737228,-81.1448246,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:way:1130954457,Odd Post Office,,,Odd,WV,,37.5931020,-81.1939653,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
wv-geofabrik-post-office-seed,WV Geofabrik post-office seed extract,breadth_first_post_office_seed_extract,post_office,osm:node:356535055,Old Fields Post Office,,,Old Fields,WV,,39.1356742,-78.9517492,Geofabrik OpenStreetMap GeoPackage extract,2026-08-14T20:21:03Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_post_office_extract_address_limited
