target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-tx-astrodome-4e10ef4349,Astrodome post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9904244762,,,,Astrodome,TX,,29.6799378,-95.4025255,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:848554583,Pershing Park Express,,,Postal Service,TX,,31.1151657,-97.7502942,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:13993702032,Philippine Food Store,,,Postal Service,TX,,31.1030258,-97.7024095,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:315562343,Shell,,,Postal Service,TX,,31.1080208,-97.7484519,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:315562345,Star Mart,,,Postal Service,TX,,31.1031665,-97.7505148,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:848544787,Stripes,,,Postal Service,TX,,31.0689124,-97.7280095,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:848974833,Stripes,,,Postal Service,TX,,31.0542545,-97.7485744,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12809598502,Swadesh Bazaar,,,Postal Service,TX,,31.0830924,-97.7576015,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-postal-service-2c5fb90ddb,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12243486911,Walmart,,,Postal Service,TX,,31.0911495,-97.7295980,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10208325986,,,,SAM HOUSTON,TX,,29.7740052,-95.3718737,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:4352350587,,,,SAM HOUSTON,TX,,29.7607450,-95.3489496,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:6967724650,,,,SAM HOUSTON,TX,,29.7390760,-95.3907111,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9854586913,,,,SAM HOUSTON,TX,,29.7343144,-95.3485125,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9854595676,,,,SAM HOUSTON,TX,,29.7365741,-95.3474262,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1135030418,,,,SAM HOUSTON,TX,,29.7718703,-95.3967508,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1482378518,,,,SAM HOUSTON,TX,,29.7882990,-95.3984862,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:314801737,,,,SAM HOUSTON,TX,,29.7361157,-95.3465848,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:364601260,,,,SAM HOUSTON,TX,,29.7273577,-95.3504470,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:367137849,,,,SAM HOUSTON,TX,,29.7421906,-95.3592695,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:374878799,,,,SAM HOUSTON,TX,,29.7415955,-95.3764491,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:378413519,,,,SAM HOUSTON,TX,,29.7363607,-95.3283549,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:425465184,,,,SAM HOUSTON,TX,,29.7296259,-95.3859318,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:439434478,,,,SAM HOUSTON,TX,,29.7693603,-95.3920036,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:568745082,,,,SAM HOUSTON,TX,,29.7363618,-95.3781211,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:741113510,,,,SAM HOUSTON,TX,,29.7549064,-95.3365937,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:744485900,,,,SAM HOUSTON,TX,,29.7391382,-95.3916007,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:763296075,,,,SAM HOUSTON,TX,,29.7840573,-95.3408706,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:970967667,,,,SAM HOUSTON,TX,,29.7504990,-95.3240762,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,exclude,unnamed_trip_anchor
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:317813943,7-Eleven,,,SAM HOUSTON,TX,,29.7314434,-95.3822801,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:6886516486,AZ Food Mart,,,SAM HOUSTON,TX,,29.7431720,-95.4043347,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:567158503,Almeda Gas Mart,,,SAM HOUSTON,TX,,29.7226125,-95.3785535,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:430192949,Buddy's,,,SAM HOUSTON,TX,,29.7789263,-95.3623115,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:312638532,Checkout,,,SAM HOUSTON,TX,,29.7690125,-95.3879999,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1002372953,Chevron,,,SAM HOUSTON,TX,,29.7679191,-95.3824990,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12657475624,Circle K,,,SAM HOUSTON,TX,,29.7260555,-95.3326015,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:428095815,Circle K,,,SAM HOUSTON,TX,,29.7449796,-95.3916971,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:781375275,Circle K,,,SAM HOUSTON,TX,,29.7877802,-95.3881302,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:376270507,Clutch City,,,SAM HOUSTON,TX,,29.7449773,-95.3564608,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:375100362,Corner Food Mart,,,SAM HOUSTON,TX,,29.7252297,-95.3593645,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:375100363,Cuney Super Market,,,SAM HOUSTON,TX,,29.7265407,-95.3582653,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12021402084,Downtown Convenience Store,,,SAM HOUSTON,TX,,29.7608598,-95.3623823,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:849179568,East Grocery Convenience Store,,,SAM HOUSTON,TX,,29.7699951,-95.3171000,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:367144912,Eddy Lim Market,,,SAM HOUSTON,TX,,29.7323269,-95.3588608,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:364548325,Express Mart,,,SAM HOUSTON,TX,,29.7315469,-95.3493664,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11454586781,Fannin Food Mart,,,SAM HOUSTON,TX,,29.7586769,-95.3620514,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3789345294,Food & Go,,,SAM HOUSTON,TX,,29.7391973,-95.3372745,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:14075798102,Food Mart,,,SAM HOUSTON,TX,,29.7575160,-95.4021078,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1169675927,Fuel Depot,,,SAM HOUSTON,TX,,29.7736435,-95.3178450,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:490113069,Fuel Depot,,,SAM HOUSTON,TX,,29.7813424,-95.3727934,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:971676216,Fuel Stop,,,SAM HOUSTON,TX,,29.7829806,-95.3423121,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:364548326,Houston Food Mart,,,SAM HOUSTON,TX,,29.7296635,-95.3500796,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:182185601,Icebox,,,SAM HOUSTON,TX,,29.7493183,-95.3754649,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:375640156,Icebox,,,SAM HOUSTON,TX,,29.7443678,-95.3578207,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3710968650,James Food Store,,,SAM HOUSTON,TX,,29.7317268,-95.3598369,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:374886003,King Fuels,,,SAM HOUSTON,TX,,29.7438682,-95.3643671,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:1002869430,Little Buddy,,,SAM HOUSTON,TX,,29.7804030,-95.3821619,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:44504148,Long Sing Supermarket,,,SAM HOUSTON,TX,,29.7523640,-95.3550539,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9902549676,Main Food store,,,SAM HOUSTON,TX,,29.7559333,-95.3654662,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:1567411097,Metro Mart,,,SAM HOUSTON,TX,,29.7910034,-95.3902683,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10731739648,Midtown Food Store,,,SAM HOUSTON,TX,,29.7497215,-95.3778265,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:10742475963,Midtown Market,,,SAM HOUSTON,TX,,29.7523871,-95.3778448,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:437901155,Oscar Food Mart & Deli,,,SAM HOUSTON,TX,,29.7754734,-95.3721311,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:358944130,Pak's Corner Store,,,SAM HOUSTON,TX,,29.7386644,-95.3837819,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3817963797,Pak-A-Sak Grocery,,,SAM HOUSTON,TX,,29.7268987,-95.3173564,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:954291650,Peter's Friendly Food Mart,,,SAM HOUSTON,TX,,29.7726531,-95.3230187,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:12176023416,Primetime,,,SAM HOUSTON,TX,,29.7447793,-95.3437317,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:378413477,S & O Grocery,,,SAM HOUSTON,TX,,29.7332623,-95.3281078,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9100319509,Shell,,,SAM HOUSTON,TX,,29.7757950,-95.3948115,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:425632237,Shell,,,SAM HOUSTON,TX,,29.7348843,-95.3906032,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:11512450240,Star Stop,,,SAM HOUSTON,TX,,29.7733398,-95.3912697,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:566855347,Star Stop,,,SAM HOUSTON,TX,,29.7232302,-95.3781086,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:766569436,Star Stop,,,SAM HOUSTON,TX,,29.7908576,-95.3725686,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:9736154663,Stop & Shop,,,SAM HOUSTON,TX,,29.7535980,-95.3890780,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:364722247,Sunrise Supermarket,,,SAM HOUSTON,TX,,29.7294883,-95.3269422,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:node:3797613682,Super K Food Mart,,,SAM HOUSTON,TX,,29.7520169,-95.3553806,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
national-post-office-tx-sam-houston-5869764f51,SAM HOUSTON post-office-centered national sample candidate,national_post_office_sample_candidate,gas_convenience,osm:way:210442587,Super Noodle Company,,,SAM HOUSTON,TX,,29.7479205,-95.3562472,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T03:29:35Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_gas_convenience
