target_id,label,anchor_field,state,primary_city,target_kind,postal_code_hint,min_lat,max_lat,min_lon,max_lon,pilot_role,target_note,seed_facility_id,seed_facility_name,seed_source,seed_source_date,sample_stratum,settlement_size_proxy,settlement_proxy_source,settlement_proxy_source_date,settlement_proxy_join_key,settlement_proxy_note
national-post-office-wy-moosely-mail-52cbd0a071,Moosely Mail post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Moosely Mail,post_office_point_probe,,42.8322,42.9022,-109.9091,-109.8191,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:395862327,Moosely Mail,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-newcastle-0aeb551b79,Newcastle post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Newcastle,post_office_point_probe,,43.8201,43.8901,-104.2477,-104.1577,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:680220068,Newcastle Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-osage-bcbd9997e3,Osage post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Osage,post_office_point_probe,,43.9426,44.0126,-104.4655,-104.3755,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:12113274738,Osage Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-pinedale-ae0490e7c8,Pinedale post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Pinedale,post_office_point_probe,,42.8318,42.9018,-109.9107,-109.8207,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:3766409947,Pinedale Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-0292d86b85,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,43.2103,43.2803,-108.7359,-108.6459,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1003833978,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-6f8bed97c6,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,41.8370,41.9070,-106.5968,-106.5068,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:751793150,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-85770420d7,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,43.5717,43.6417,-106.2428,-106.1528,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1058960746,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-921796525a,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,41.7444,41.8144,-107.1613,-107.0713,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1202448261,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-c5bdf32860,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,41.0007,41.0707,-107.7026,-107.6126,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1236873366,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-e23816a429,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,42.9977,43.0677,-111.0574,-110.9674,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:8951916454,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-e9a2086c00,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,44.6184,44.6884,-106.1764,-106.0864,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:497969447,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-f33e442d8c,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,41.7518,41.8218,-107.2856,-107.1956,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:194540933,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-f809a47e7a,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,41.6529,41.7229,-106.4591,-106.3691,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:535343036,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-postal-service-f8197738c3,Postal Service post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Postal Service,post_office_point_probe,,44.7063,44.7763,-105.7555,-105.6655,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1189077269,United States Postal Service,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-powder-river-3c5dfc647e,Powder River post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Powder River,post_office_point_probe,,42.9972,43.0672,-107.0335,-106.9435,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:288835046,Powder River Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-ranchester-c4e43d0fee,Ranchester post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Ranchester,post_office_point_probe,,44.8742,44.9442,-107.2118,-107.1218,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1285770028,Ranchester Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-riverton-40d74fbcbe,Riverton post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Riverton,post_office_point_probe,,42.9894,43.0594,-108.4296,-108.3396,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:42747825,United States Post Office Riverton,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-saratoga-3ccdccc3ae,Saratoga post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Saratoga,post_office_point_probe,,41.4205,41.4905,-106.8533,-106.7633,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1236876690,Saratoga Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-sheridan-567830f9a6,Sheridan post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Sheridan,post_office_point_probe,,44.7626,44.8326,-106.9992,-106.9092,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:4150219310,Sheridan Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-smoot-07fdf6cb68,Smoot post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Smoot,post_office_point_probe,,42.5851,42.6551,-110.9592,-110.8692,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:9065029880,Smoot Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-the-ups-store-5dd49a85e5,The UPS Store post-office-centered national sample candidate,national_post_office_sample_candidate,WY,The UPS Store,post_office_point_probe,,42.8134,42.8834,-106.3186,-106.2286,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:12602041864,The UPS Store,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-the-ups-store-82a30bac18,The UPS Store post-office-centered national sample candidate,national_post_office_sample_candidate,WY,The UPS Store,post_office_point_probe,,44.2463,44.3163,-105.5376,-105.4476,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:5658817495,The UPS Store,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-the-ups-store-e0d2144187,The UPS Store post-office-centered national sample candidate,national_post_office_sample_candidate,WY,The UPS Store,post_office_point_probe,,41.1268,41.1968,-104.8437,-104.7537,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:13312883101,The UPS Store,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,50000_plus,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-the-ups-store-f03488d118,The UPS Store post-office-centered national sample candidate,national_post_office_sample_candidate,WY,The UPS Store,post_office_point_probe,,41.2755,41.3455,-105.6352,-105.5452,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:404144300,The UPS Store,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-thermopolis-a63759f7ea,Thermopolis post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Thermopolis,post_office_point_probe,,43.6125,43.6825,-108.2548,-108.1648,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:305495725,Thermopolis Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-u-s-ccbdac0652,U.S. post-office-centered national sample candidate,national_post_office_sample_candidate,WY,U.S.,post_office_point_probe,,44.6832,44.7532,-106.3135,-106.2235,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:4895531790,U.S. Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-u-s-f49751acf0,U.S. post-office-centered national sample candidate,national_post_office_sample_candidate,WY,U.S.,post_office_point_probe,,44.6996,44.7696,-110.5346,-110.4446,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:680536826,U.S. Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-0a55e011e9,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,42.6906,42.7606,-110.9793,-110.8893,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:8198412960,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-386fab779e,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,41.2386,41.3086,-110.3809,-110.2909,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:86199208,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-4de2fd379e,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,41.1577,41.2277,-104.4043,-104.3143,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:722838619,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-4fb443ceaf,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,42.1002,42.1702,-104.3903,-104.3003,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:608122431,Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-5a1dc5d434,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,44.4536,44.5236,-108.0979,-108.0079,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:785649337,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-bf72075f10,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,41.1720,41.2420,-106.8368,-106.7468,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1236874328,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-c725e4aa5e,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,42.5031,42.5731,-110.1590,-110.0690,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:5771670138,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-e904292fce,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,42.0504,42.1204,-111.0030,-110.9130,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:9196198362,USPS,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-f155d8dd03,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,42.0308,42.1008,-104.2290,-104.1390,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:785138613,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-unknown-ffad92b909,Unknown post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Unknown,post_office_point_probe,,41.5487,41.6187,-109.2993,-109.2093,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:328010932,United States Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,10000_to_49999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-us-cc5b48a86f,US post-office-centered national sample candidate,national_post_office_sample_candidate,WY,US,post_office_point_probe,,44.3465,44.4165,-108.0844,-107.9944,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:697882359,US Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-us-dubois-wyoming-82513-4f48faf4da,"US , Dubois, Wyoming 82513 post-office-centered national sample candidate",national_post_office_sample_candidate,WY,"US , Dubois, Wyoming 82513",post_office_point_probe,,43.5025,43.5725,-109.6881,-109.5981,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:1010059428,"US Post Office, Dubois, Wyoming 82513",Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-us-e0cbd47345,US post-office-centered national sample candidate,national_post_office_sample_candidate,WY,US,post_office_point_probe,,44.4216,44.4916,-110.8765,-110.7865,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:way:50873786,US Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,under_2500,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
national-post-office-wy-wheatland-2bb0f23466,Wheatland post-office-centered national sample candidate,national_post_office_sample_candidate,WY,Wheatland,post_office_point_probe,,42.0216,42.0916,-104.9974,-104.9074,national_sample_contract_probe,"Bounded around reviewed open post-office seed; target box is a sample probe, not a city, ZIP, ZCTA, CDP, county, trade-area, or catchment boundary.",osm:node:13926366401,Wheatland Post Office,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,WY,2500_to_9999,U.S. Census Bureau 2020 PL 94-171 geography and Census Geocoder,2020-04-01,target_id,Coordinate join to Census incorporated place when available; otherwise county subdivision as settlement proxy.
