target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-ca-brea-9b0f8ac2e0,Brea post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1234350327,,,,Brea,CA,,33.9283276,-117.8768799,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:171265246,Taco Bell,,,Federal Station Anaheim,CA,,33.8028932,-117.9372023,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:186386990,Taco Bell,,,Federal Station Anaheim,CA,,33.8598257,-117.9231410,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:794591620,Taco Bell,,,Federal Station Anaheim,CA,,33.8415211,-117.8888684,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:911020389,Taco Bell,,,Federal Station Anaheim,CA,,33.8431734,-117.9412861,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6536748600,Taco Boy,,,Federal Station Anaheim,CA,,33.8429307,-117.9166034,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9728350164,Taco Boy,,,Federal Station Anaheim,CA,,33.8204259,-117.9419279,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5665024732,Tacos Manuel,,,Federal Station Anaheim,CA,,33.8021042,-117.9373027,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1082800697,Tacos Palenque,,,Federal Station Anaheim,CA,,33.8330581,-117.9233892,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:13048733431,Tacos y Pupusas,,,Federal Station Anaheim,CA,,33.8029875,-117.9053721,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:13227054420,Tai Tea & The V,,,Federal Station Anaheim,CA,,33.8328468,-117.9239102,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6536740577,Tandoori Garden,,,Federal Station Anaheim,CA,,33.8362459,-117.9137036,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1406850793,Tangaroa Terrace-Casual Island Dining,,,Federal Station Anaheim,CA,,33.8083929,-117.9267046,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1189407223,Taqueria El Triunfo,,,Federal Station Anaheim,CA,,33.8326060,-117.9256281,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:911023527,Taqueria el Primo,,,Federal Station Anaheim,CA,,33.8245394,-117.9418186,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8459263750,Taquerio el Primo,,,Federal Station Anaheim,CA,,33.8245435,-117.9418229,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12803413357,Tasa2Go,,,Federal Station Anaheim,CA,,33.8597679,-117.9400840,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5665024734,Teppanyaki Grill Supreme Buffet,,,Federal Station Anaheim,CA,,33.8020877,-117.9388715,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12312931281,Thai Belly,,,Federal Station Anaheim,CA,,33.8340697,-117.9157725,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:2512444414,The Cheesecake Factory,,,Federal Station Anaheim,CA,,33.8037413,-117.9103632,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:10932243765,The Coffee Bean & Tea Leaf,,,Federal Station Anaheim,CA,,33.8584183,-117.9216244,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5673425421,The Coffee Bean & Tea Leaf,,,Federal Station Anaheim,CA,,33.8030502,-117.9165550,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1253666453,The Coffee House,,,Federal Station Anaheim,CA,,33.8087999,-117.9272689,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5674104721,The Fifth Restaurant & Bar,,,Federal Station Anaheim,CA,,33.8076485,-117.9148677,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5666998931,The Flame Broiler,,,Federal Station Anaheim,CA,,33.8034510,-117.9406300,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1231986518,The Golden Horseshoe,,,Federal Station Anaheim,CA,,33.8119358,-117.9202536,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:10789206238,The Habit Burger Grill,,,Federal Station Anaheim,CA,,33.8037430,-117.9061394,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5304498267,The Habit Burger Grill,,,Federal Station Anaheim,CA,,33.8599457,-117.9238313,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1072084935,The Juke Joint Bar & Grill,,,Federal Station Anaheim,CA,,33.8433625,-117.9167498,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:633395052,The Market Cafe,,,Federal Station Anaheim,CA,,33.7989654,-117.9189892,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:627906159,The Original Pancake House,,,Federal Station Anaheim,CA,,33.8389201,-117.8980919,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:4643953676,The Pizza Press,,,Federal Station Anaheim,CA,,33.8063835,-117.9145803,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:692646053,The Ranch Saloon & Steakhouse,,,Federal Station Anaheim,CA,,33.8186612,-117.8972745,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1253666458,The Sketch Pad Café,,,Federal Station Anaheim,CA,,33.8063180,-117.9245023,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:441539870,The Wok Experience,,,Federal Station Anaheim,CA,,33.8297004,-117.9418076,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1231986446,Tiana’s Palace,,,Federal Station Anaheim,CA,,33.8112035,-117.9215946,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1234801195,Tiendita,,,Federal Station Anaheim,CA,,33.8088539,-117.9229642,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:794592799,Tierra Mia Coffee,,,Federal Station Anaheim,CA,,33.8422960,-117.8896979,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1231986509,Tomorrowland Terrace,,,Federal Station Anaheim,CA,,33.8124923,-117.9173607,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5673600623,Tony's Roma,,,Federal Station Anaheim,CA,,33.8080539,-117.9149573,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8973673858,Top of the V,,,Federal Station Anaheim,CA,,33.8085530,-117.9065560,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1239435812,Tropical Hideaway,,,Federal Station Anaheim,CA,,33.8114715,-117.9195975,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:133729783,Troubadour Tavern,,,Federal Station Anaheim,CA,,33.8144576,-117.9187741,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9733921291,Varsity Burger,,,Federal Station Anaheim,CA,,33.8334968,-117.9210865,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1059438396,Varsity Burger,,,Federal Station Anaheim,CA,,33.8334937,-117.9210785,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5923169134,WaBa Grill,,,Federal Station Anaheim,CA,,33.8395632,-117.8881106,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:188704204,Wendy's,,,Federal Station Anaheim,CA,,33.8411983,-117.9413135,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:107158535,Westsider Grill (Cast Members Only),,,Federal Station Anaheim,CA,,33.8105136,-117.9229165,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1234801137,Wetzel's Pretzels,,,Federal Station Anaheim,CA,,33.8091198,-117.9226090,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:3638138688,Wetzel's Pretzels,,,Federal Station Anaheim,CA,,33.8088377,-117.9207070,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:794591621,Wienerschnitzel,,,Federal Station Anaheim,CA,,33.8413293,-117.8895092,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9728350148,Winchell's Donut House,,,Federal Station Anaheim,CA,,33.8201070,-117.9417617,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12312931282,Windsor Brown's,,,Federal Station Anaheim,CA,,33.8338839,-117.9163803,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:430885555,Wine Country Trattoria,,,Federal Station Anaheim,CA,,33.8065442,-117.9200488,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:2001927885,WingStreet,,,Federal Station Anaheim,CA,,33.8036439,-117.9410520,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9728350149,Wings Empire,,,Federal Station Anaheim,CA,,33.8200782,-117.9420725,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5923169142,Wingstop,,,Federal Station Anaheim,CA,,33.8395861,-117.8889120,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-federal-station-anaheim-d17bb4039c,Federal Station Anaheim post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:633394974,nFuse,,,Federal Station Anaheim,CA,,33.7985550,-117.9184422,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12202937273,,,,Hollydale Station South Gate,CA,,33.8859169,-118.1605688,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12860037459,,,,Hollydale Station South Gate,CA,,33.8890684,-118.1362952,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6433253681,,,,Hollydale Station South Gate,CA,,33.9493509,-118.1637539,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:262639019,,,,Hollydale Station South Gate,CA,,33.9446816,-118.1836283,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:397894520,,,,Hollydale Station South Gate,CA,,33.8833353,-118.1597791,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449930629,,,,Hollydale Station South Gate,CA,,33.8891070,-118.1385368,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449930713,,,,Hollydale Station South Gate,CA,,33.8891237,-118.1346109,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449934149,,,,Hollydale Station South Gate,CA,,33.9299939,-118.1667404,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449958935,,,,Hollydale Station South Gate,CA,,33.9181258,-118.1412431,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449967873,,,,Hollydale Station South Gate,CA,,33.9176890,-118.1392123,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449968519,,,,Hollydale Station South Gate,CA,,33.8895067,-118.1287192,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449973550,,,,Hollydale Station South Gate,CA,,33.9346945,-118.1429410,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:449973722,,,,Hollydale Station South Gate,CA,,33.9327502,-118.1385881,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:450011586,,,,Hollydale Station South Gate,CA,,33.9027287,-118.1255916,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:450017548,,,,Hollydale Station South Gate,CA,,33.9048367,-118.1338531,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-ca-hollydale-station-south-gate-74d65c41e8,Hollydale Station South Gate post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:450463680,,,,Hollydale Station South Gate,CA,,33.9206855,-118.2093859,Geofabrik OpenStreetMap GeoPackage extract,2026-08-16T01:28:21Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
